发布日期	收盘指数	市盈率(倍)	市净率(倍)
2013-09-06 1650.80	7.5500	1.4100
2013-09-05 1637.49	7.4900	1.4000
2013-09-04 1640.00	7.5100	1.4100
2013-09-03 1643.09	7.5300	1.4100
2013-09-02 1618.09	7.4100	1.3900
2013-08-30 1616.45	8.7600	1.3900
2013-08-29 1613.31	8.7400	1.4000
2013-08-28 1616.96	8.7600	1.4200
2013-08-27 1630.36	8.8300	1.4300
2013-08-26 1629.09	8.8300	1.4300
2013-08-23 1595.07	8.6400	1.4000
2013-08-22 1611.43	8.7300	1.4200
2013-08-21 1615.62	8.7500	1.4300
2013-08-20 1621.53	8.7900	1.4300
2013-08-19 1632.45	8.8500	1.4400
2013-08-16 1615.19	8.7500	1.4300
2013-08-15 1618.26	8.7700	1.4400
2013-08-14 1632.98	8.8500	1.4500
2013-08-13 1641.90	8.9000	1.4700
2013-08-12 1633.79	8.8500	1.4600
2013-08-09 1578.27	8.5500	1.4100
2013-08-08 1572.43	8.5200	1.4100
2013-08-07 1577.57	8.5500	1.4100
2013-08-06 1582.30	8.5700	1.4200
2013-08-05 1576.99	8.5400	1.4200
2013-08-02 1558.50	8.4400	1.4000
2013-08-01 1559.08		
2013-07-31 1526.67	8.2700	1.3700
2013-07-30 1523.18	8.2500	1.3700
2013-07-29 1507.51	8.1700	1.3500
2013-07-26 1544.98	8.3700	1.3900
2013-07-25 1551.35	8.4100	1.3900
2013-07-24 1553.98	8.4000	1.3900
2013-07-23 1576.48		
2013-07-22 1533.69	8.3100	1.3700
2013-07-19 1532.06	8.3000	1.3700
2013-07-18 1572.23	8.5200	1.4100
2013-07-17 1605.90	8.7000	1.4400
2013-07-16 1630.81	8.8400	1.4600
2013-07-15 1627.58	8.8200	1.4600
2013-07-12 1609.72	8.7200	1.4400
